,image,brisque,collection
14,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160211_20190216232224_1507.JPG,46.04616871890525,FeralCatsAkl_maxim
15,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100311_20190210173021_240.JPG,29.959135044139742,FeralCatsAkl_maxim
16,20190801_WC6E_AucklandIsland_B2_4_12_SD22_20190215_02080239_20190208054748_cat_503.JPG,41.91318494661866,FeralCatsAkl_maxim
17,20190801_bN2A_AucklandIsland__D2_1_40_SD108_20190301_02230120_20190223065908_2293.JPG,27.666434213094448,FeralCatsAkl_maxim
18,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110459_20190211054121_2528.JPG,32.676558251672844,FeralCatsAkl_maxim
19,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02250289_20190225004032_3194.JPG,46.13624396252712,FeralCatsAkl_maxim
20,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110821_20190211224639_2710.JPG,31.478605561546118,FeralCatsAkl_maxim
21,20190801_755r_AucklandIsland__A2_2_38_SD39_20190305_02130075_20190213023122_4133.JPG,23.295335990964958,FeralCatsAkl_maxim
22,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300233_20190130064523_3216.JPG,16.62276922898181,FeralCatsAkl_maxim
23,20190801_bN2A_AucklandIsland__D2_1_40_SD108_20190301_02190052_20190219221253_1756.JPG,28.675239587585196,FeralCatsAkl_maxim
24,20190801_755r_AucklandIsland__A2_2_38_SD39_20190305_02130074_20190213023121_4132.JPG,27.883765447310424,FeralCatsAkl_maxim
25,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300084_20190130063549_2783.JPG,29.779144746203627,FeralCatsAkl_maxim
26,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02240327_20190224215108_2355.JPG,33.07031342650484,FeralCatsAkl_maxim
27,20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040057_20190204184613_454.JPG,12.663432498059791,FeralCatsAkl_maxim
28,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200045_20190220100650_3079.JPG,9.570128125756327,FeralCatsAkl_maxim
29,20190801_4J67_AucklandIsland_B2_1_34_SD84_20190215_02140021_20190214231756_cat_763.JPG,18.96189646317643,FeralCatsAkl_maxim
30,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100222_20190210162202_194.JPG,31.179690766010907,FeralCatsAkl_maxim
31,20190801_P4tX_AucklandIsland_B2_3_30_SD61_20190301_02240018_20190224222312_2369.JPG,47.23178493036605,FeralCatsAkl_maxim
32,20190801_RmM3_AucklandIsland_MB2_19_SD128_20190219_02180192_20190218232026_3838.JPG,24.0825974367078,FeralCatsAkl_maxim
33,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02250288_20190225004027_3193.JPG,41.47230326518738,FeralCatsAkl_maxim
34,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160148_20190216190535_1394.JPG,15.10843507866204,FeralCatsAkl_maxim
35,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160302_20190216060729_1094.JPG,29.736037440363106,FeralCatsAkl_maxim
36,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160246_20190216232423_1545.JPG,47.74793455728272,FeralCatsAkl_maxim
37,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02250262_20190225003929_3189.JPG,43.19645574208138,FeralCatsAkl_maxim
38,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160144_20190216190357_1390.JPG,10.26004264264256,FeralCatsAkl_maxim
39,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300068_20190130063520_2779.JPG,35.42491367759416,FeralCatsAkl_maxim
40,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200058_20190220100943_3092.JPG,9.54600373523644,FeralCatsAkl_maxim
41,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160054_20190216185845_1300.JPG,23.494734189661784,FeralCatsAkl_maxim
42,20190801_6VMy_AucklandIsland_D2_3_M_SD90_20190222_02200219_20190220003724_1953.JPG,31.28923856574815,FeralCatsAkl_maxim
43,20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040048_20190204184557_445.JPG,10.505797466060443,FeralCatsAkl_maxim
44,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_02020306_20190202042841_4063.JPG,22.44227427653172,FeralCatsAkl_maxim
45,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110700_20190211171541_2619.JPG,40.757911638470404,FeralCatsAkl_maxim
46,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300223_20190130064501_4041.JPG,34.888167914653735,FeralCatsAkl_maxim
47,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100192_20190210161843_164.JPG,45.52253339054616,FeralCatsAkl_maxim
48,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160184_20190216232003_1480.JPG,41.58603260414654,FeralCatsAkl_maxim
49,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160496_20190216222131_1439.JPG,30.56846785293598,FeralCatsAkl_maxim
50,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110759_20190211203832_2662.JPG,49.101190329746345,FeralCatsAkl_maxim
51,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200011_20190220100527_4141.JPG,23.07892300663636,FeralCatsAkl_maxim
52,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160158_20190216190900_1404.JPG,20.347505765428167,FeralCatsAkl_maxim
53,20190801_3vNi_AucklandIsland_B2_5_35_SD47_20190227_02230028_20190223054147_3905.JPG,52.84558366232156,FeralCatsAkl_maxim
54,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100044_20190210155452_23.JPG,33.881964632082344,FeralCatsAkl_maxim
55,20190801_vqQ4_AucklandIsland_B2_2_1_SD117_20190215_02120431_20190212044716_cat_649.JPG,31.76318660557169,FeralCatsAkl_maxim
56,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100094_20190210160035_66.JPG,42.688695722332426,FeralCatsAkl_maxim
57,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110388_20190211003756_2504.JPG,35.92345566469041,FeralCatsAkl_maxim
58,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_02020446_20190202043415_2980.JPG,21.3911516929646,FeralCatsAkl_maxim
59,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110752_20190211203821_2655.JPG,40.307621669883105,FeralCatsAkl_maxim
60,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150112_20190215225117_906.JPG,30.424268565551955,FeralCatsAkl_maxim
61,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160449_20190216061721_1241.JPG,31.413786965822254,FeralCatsAkl_maxim
62,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160042_20190216185818_1288.JPG,24.046687598271745,FeralCatsAkl_maxim
63,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100325_20190210173146_2473.JPG,28.925751149217234,FeralCatsAkl_maxim
64,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100190_20190210161841_162.JPG,44.61408378355074,FeralCatsAkl_maxim
65,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_02020421_20190202043321_2965.JPG,24.84615354095692,FeralCatsAkl_maxim
66,20190801_72Fz_AucklandIsland_B2_4_12_SD25_20190222_02210269_20190221213450_1970.JPG,47.51284521467525,FeralCatsAkl_maxim
67,20190801_g1ko_AucklandIsland__D2_3_M_SD131_20190301_03040004_20190304032358_3955.JPG,35.9818971475805,FeralCatsAkl_maxim
68,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160100_20190216190200_1346.JPG,20.551700102310946,FeralCatsAkl_maxim
69,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300213_20190130064351_2880.JPG,15.801879370512182,FeralCatsAkl_maxim
70,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02250282_20190225004015_4209.JPG,41.148980069315456,FeralCatsAkl_maxim
71,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02170266_20190217140232_1567.JPG,17.316161290769486,FeralCatsAkl_maxim
72,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200018_20190220100538_3059.JPG,16.44700968949664,FeralCatsAkl_maxim
73,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160072_20190216185943_1318.JPG,28.77896517221663,FeralCatsAkl_maxim
74,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300211_20190130064349_2878.JPG,14.657049514487511,FeralCatsAkl_maxim
75,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230210_20190223061855_2204.JPG,30.68636701761372,FeralCatsAkl_maxim
76,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300252_20190130174558_3235.JPG,1.9976789825318235,FeralCatsAkl_maxim
77,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150106_20190215225108_900.JPG,31.02692199824034,FeralCatsAkl_maxim
78,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110391_20190211003834_268.JPG,35.021020983686384,FeralCatsAkl_maxim
79,20190801_vqQ4_AucklandIsland_B2_2_1_SD117_20190215_02110402_20190211004028_cat_567.JPG,33.029437337984945,FeralCatsAkl_maxim
80,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110786_20190211203937_2689.JPG,43.93408961637701,FeralCatsAkl_maxim
81,20190801_fI6t_AucklandIsland_B2_5_35_SD41_20190220_02180186_20190218000227_3543.JPG,19.466256155003492,FeralCatsAkl_maxim
82,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300236_20190130065317_3219.JPG,30.34972444661227,FeralCatsAkl_maxim
83,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100099_20190210160051_71.JPG,34.9084292643183,FeralCatsAkl_maxim
84,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150122_20190215225140_916.JPG,32.09700554043545,FeralCatsAkl_maxim
85,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100022_20190210155235_5.JPG,28.0933046656705,FeralCatsAkl_maxim
86,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100098_20190210160050_70.JPG,29.500804598027543,FeralCatsAkl_maxim
87,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110684_20190211171504_401.JPG,45.15311685604033,FeralCatsAkl_maxim
88,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100175_20190210161304_147.JPG,35.21354316806682,FeralCatsAkl_maxim
89,20190801_s523_AucklandIsland_A1_1_42_SD60_20190219_02130494_20190213225007_739.JPG,27.902168867092627,FeralCatsAkl_maxim
90,20190801_4J67_AucklandIsland_B2_1_34_SD84_20190215_02140028_20190214231820_cat_770.JPG,33.1224416586044,FeralCatsAkl_maxim
91,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300238_20190130065337_3221.JPG,17.719077628936446,FeralCatsAkl_maxim
92,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160106_20190216190218_1352.JPG,13.504717164566927,FeralCatsAkl_maxim
93,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150132_20190215225203_926.JPG,32.74791107016833,FeralCatsAkl_maxim
94,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150076_20190215224956_870.JPG,28.54644033188194,FeralCatsAkl_maxim
95,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02170278_20190217140305_1579.JPG,16.554443706043998,FeralCatsAkl_maxim
96,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100220_20190210162200_192.JPG,32.99399259258584,FeralCatsAkl_maxim
97,20190801_WC6E_AucklandIsland_B2_4_12_SD22_20190215_02080249_20190208054803_cat_513.JPG,42.21319712840554,FeralCatsAkl_maxim
98,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160152_20190216190848_1398.JPG,27.905978627187295,FeralCatsAkl_maxim
99,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200111_20190220101200_3143.JPG,10.702972341352819,FeralCatsAkl_maxim
100,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110374_20190211003622_2493.JPG,39.61692122970348,FeralCatsAkl_maxim
101,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02170277_20190217140304_1578.JPG,14.456469201832732,FeralCatsAkl_maxim
102,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230188_20190223061810_2182.JPG,23.476993309192807,FeralCatsAkl_maxim
103,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160195_20190216232024_1491.JPG,42.13893876724714,FeralCatsAkl_maxim
104,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100069_20190210155648_41.JPG,24.766437549762912,FeralCatsAkl_maxim
105,20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040055_20190204184611_452.JPG,8.771472410486894,FeralCatsAkl_maxim
106,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_02020367_20190202043121_2925.JPG,21.815220461790517,FeralCatsAkl_maxim
107,20190801_vqQ4_AucklandIsland_B2_2_1_SD117_20190215_02120427_20190212044711_cat_645.JPG,33.13570581073779,FeralCatsAkl_maxim
108,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100301_20190210172925_230.JPG,21.681132043547194,FeralCatsAkl_maxim
109,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150159_20190215225350_953.JPG,47.046296274360856,FeralCatsAkl_maxim
110,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110649_20190211170203_388.JPG,19.977132730827606,FeralCatsAkl_maxim
111,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200056_20190220100842_3090.JPG,9.54477054779474,FeralCatsAkl_maxim
112,20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040051_20190204184605_448.JPG,23.15578928816396,FeralCatsAkl_maxim
113,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110716_20190211171647_2630.JPG,26.817334034575737,FeralCatsAkl_maxim
114,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160024_20190216185709_1270.JPG,20.82590215619686,FeralCatsAkl_maxim
115,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300217_20190130064420_2884.JPG,20.938883058282357,FeralCatsAkl_maxim
116,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110795_20190211224519_2691.JPG,26.02705920703019,FeralCatsAkl_maxim
117,20190801_QULX_AucklandIsland__D2_2_N_SD72_20190301_02240625_20190224005609_2316.JPG,28.167425232422687,FeralCatsAkl_maxim
118,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02240323_20190224215102_2350.JPG,33.17890457760606,FeralCatsAkl_maxim
119,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300269_20190130174640_4056.JPG,22.499917087555872,FeralCatsAkl_maxim
120,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230260_20190223062104_2254.JPG,32.17515979470042,FeralCatsAkl_maxim
121,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300218_20190130064421_2885.JPG,22.034902452872046,FeralCatsAkl_maxim
122,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100249_20190210162432_552.JPG,31.162811328407628,FeralCatsAkl_maxim
123,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160243_20190216232414_1542.JPG,47.4913580732094,FeralCatsAkl_maxim
124,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100140_20190210160541_112.JPG,41.20512247352403,FeralCatsAkl_maxim
125,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_02020366_20190202043117_2924.JPG,28.842684709870895,FeralCatsAkl_maxim
126,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110460_20190211054136_587.JPG,30.791389027101644,FeralCatsAkl_maxim
127,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300219_20190130064422_2886.JPG,12.987943672574232,FeralCatsAkl_maxim
128,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02120884_20190212113131_685.JPG,24.147186356080482,FeralCatsAkl_maxim
129,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110613_20190211165822_352.JPG,34.261366026709965,FeralCatsAkl_maxim
130,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110401_20190211003935_278.JPG,38.60635519120032,FeralCatsAkl_maxim
131,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160139_20190216190350_1385.JPG,15.533057460392087,FeralCatsAkl_maxim
132,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200052_20190220100822_3086.JPG,9.122744634577515,FeralCatsAkl_maxim
133,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02170280_20190217140334_1581.JPG,9.294189452493782,FeralCatsAkl_maxim
134,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200110_20190220101159_3142.JPG,15.427097513068787,FeralCatsAkl_maxim
135,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200157_20190220211509_3152.JPG,34.6242614145942,FeralCatsAkl_maxim
136,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_02020369_20190202043123_2927.JPG,29.635865903145117,FeralCatsAkl_maxim
137,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100187_20190210161751_159.JPG,48.250113168900356,FeralCatsAkl_maxim
138,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160343_20190216061113_1135.JPG,30.307232280216766,FeralCatsAkl_maxim
139,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110698_20190211171538_2618.JPG,41.42063473825246,FeralCatsAkl_maxim
140,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100026_20190210155242_2438.JPG,30.847744513951596,FeralCatsAkl_maxim
141,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160219_20190216232246_1518.JPG,39.54263701624117,FeralCatsAkl_maxim
142,20190801_3vNi_AucklandIsland_B2_5_35_SD47_20190227_02230024_20190223054114_3901.JPG,33.57484561577584,FeralCatsAkl_maxim
143,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_02020474_20190202043518_3005.JPG,53.24416239004037,FeralCatsAkl_maxim
144,20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040068_20190204184628_465.JPG,10.594723845425932,FeralCatsAkl_maxim
145,20190801_72Fz_AucklandIsland_B2_4_12_SD25_20190222_02190192_20190219070447_1663.JPG,46.96973018055675,FeralCatsAkl_maxim
146,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150197_20190215225552_991.JPG,29.840376631822522,FeralCatsAkl_maxim
147,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200021_20190220100549_3062.JPG,18.93373213025083,FeralCatsAkl_maxim
148,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300063_20190130063511_2774.JPG,33.12176687730377,FeralCatsAkl_maxim
149,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200119_20190220101220_4157.JPG,22.362879295195256,FeralCatsAkl_maxim
150,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160037_20190216185752_1283.JPG,10.00279461150032,FeralCatsAkl_maxim
151,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_02020400_20190202043239_2949.JPG,39.67954563244231,FeralCatsAkl_maxim
152,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110650_20190211170204_389.JPG,38.06990525257342,FeralCatsAkl_maxim
153,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100065_20190210155644_2447.JPG,27.603485179304442,FeralCatsAkl_maxim
154,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110805_20190211224552_2701.JPG,26.336922756396888,FeralCatsAkl_maxim
155,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110404_20190211004717_2506.JPG,32.33683486584593,FeralCatsAkl_maxim
156,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100362_20190210220239_261.JPG,27.213735033596976,FeralCatsAkl_maxim
157,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110726_20190211171759_611.JPG,40.82607886090179,FeralCatsAkl_maxim
158,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100056_20190210155537_35.JPG,25.35916004349994,FeralCatsAkl_maxim
159,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_02020385_20190202043211_2934.JPG,34.148008036543814,FeralCatsAkl_maxim
160,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160300_20190216060704_1092.JPG,28.81794401616534,FeralCatsAkl_maxim
161,20190801_vqQ4_AucklandIsland_B2_2_1_SD117_20190215_02110406_20190211004039_cat_571.JPG,34.175345607200455,FeralCatsAkl_maxim
162,20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040042_20190204184549_439.JPG,8.683364744407498,FeralCatsAkl_maxim
163,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160416_20190216061527_1208.JPG,26.370806774426768,FeralCatsAkl_maxim
164,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100236_20190210162251_208.JPG,21.723653213195092,FeralCatsAkl_maxim
165,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02250244_20190225003837_3177.JPG,37.333968602380395,FeralCatsAkl_maxim
166,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02250248_20190225003842_3181.JPG,37.98538015472852,FeralCatsAkl_maxim
167,20190801_4J67_AucklandIsland_B2_1_34_SD84_20190215_02140020_20190214231755_cat_762.JPG,13.39804990338152,FeralCatsAkl_maxim
168,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200125_20190220101228_3847.JPG,11.112305059721024,FeralCatsAkl_maxim
169,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230162_20190223031022_2158.JPG,26.71708719159355,FeralCatsAkl_maxim
170,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100169_20190210161116_141.JPG,32.31793869120574,FeralCatsAkl_maxim
171,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200095_20190220101125_3127.JPG,18.222012119735922,FeralCatsAkl_maxim
172,20190801_4J67_AucklandIsland_B2_1_34_SD84_20190215_02140035_20190214231829_cat_774.JPG,44.12893561625705,FeralCatsAkl_maxim
173,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150172_20190215225440_966.JPG,29.036444236175697,FeralCatsAkl_maxim
174,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160220_20190216060326_1012.JPG,31.066380854194534,FeralCatsAkl_maxim
175,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160468_20190216061838_1260.JPG,25.73483303425914,FeralCatsAkl_maxim
176,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02170285_20190217140341_1586.JPG,42.48580289971434,FeralCatsAkl_maxim
177,20190801_vqQ4_AucklandIsland_B2_2_1_SD117_20190215_02110409_20190211004044_cat_574.JPG,39.083707310575704,FeralCatsAkl_maxim
178,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230181_20190223061716_2175.JPG,33.45576442101023,FeralCatsAkl_maxim
179,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160251_20190216232442_1550.JPG,48.45813158703342,FeralCatsAkl_maxim
180,20190801_4J67_AucklandIsland_B2_1_34_SD84_20190215_02140030_20190214231822_cat_772.JPG,25.57829544085061,FeralCatsAkl_maxim
181,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150066_20190215224923_860.JPG,29.680504424842724,FeralCatsAkl_maxim
182,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200025_20190220100603_4145.JPG,11.893114714141433,FeralCatsAkl_maxim
183,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110377_20190211003628_264.JPG,33.99647690848823,FeralCatsAkl_maxim
184,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110753_20190211203822_2656.JPG,43.66528802740467,FeralCatsAkl_maxim
185,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150183_20190215225522_977.JPG,28.931170009566785,FeralCatsAkl_maxim
186,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110564_20190211130234_341.JPG,46.43413190381554,FeralCatsAkl_maxim
187,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160044_20190216185827_1290.JPG,26.0957959336491,FeralCatsAkl_maxim
