image,brisque,collection
20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300211_20190130064349_2878.JPG,14.657049514487511,FeralCatsAkl_maxim
20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230210_20190223061855_2204.JPG,30.68636701761372,FeralCatsAkl_maxim
20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300252_20190130174558_3235.JPG,1.9976789825318235,FeralCatsAkl_maxim
20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150106_20190215225108_900.JPG,31.02692199824034,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110391_20190211003834_268.JPG,35.021020983686384,FeralCatsAkl_maxim
20190801_vqQ4_AucklandIsland_B2_2_1_SD117_20190215_02110402_20190211004028_cat_567.JPG,33.029437337984945,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110786_20190211203937_2689.JPG,43.93408961637701,FeralCatsAkl_maxim
20190801_fI6t_AucklandIsland_B2_5_35_SD41_20190220_02180186_20190218000227_3543.JPG,19.466256155003492,FeralCatsAkl_maxim
20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300236_20190130065317_3219.JPG,30.34972444661227,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100099_20190210160051_71.JPG,34.9084292643183,FeralCatsAkl_maxim
20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150122_20190215225140_916.JPG,32.09700554043545,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100022_20190210155235_5.JPG,28.0933046656705,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100098_20190210160050_70.JPG,29.500804598027543,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110684_20190211171504_401.JPG,45.15311685604033,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100175_20190210161304_147.JPG,35.21354316806682,FeralCatsAkl_maxim
20190801_s523_AucklandIsland_A1_1_42_SD60_20190219_02130494_20190213225007_739.JPG,27.902168867092627,FeralCatsAkl_maxim
20190801_4J67_AucklandIsland_B2_1_34_SD84_20190215_02140028_20190214231820_cat_770.JPG,33.1224416586044,FeralCatsAkl_maxim
20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300238_20190130065337_3221.JPG,17.719077628936446,FeralCatsAkl_maxim
20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160106_20190216190218_1352.JPG,13.504717164566927,FeralCatsAkl_maxim
20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150132_20190215225203_926.JPG,32.74791107016833,FeralCatsAkl_maxim
20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150076_20190215224956_870.JPG,28.54644033188194,FeralCatsAkl_maxim
20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02170278_20190217140305_1579.JPG,16.554443706043998,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100220_20190210162200_192.JPG,32.99399259258584,FeralCatsAkl_maxim
20190801_WC6E_AucklandIsland_B2_4_12_SD22_20190215_02080249_20190208054803_cat_513.JPG,42.21319712840554,FeralCatsAkl_maxim
20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160152_20190216190848_1398.JPG,27.905978627187295,FeralCatsAkl_maxim
20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200111_20190220101200_3143.JPG,10.702972341352819,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110374_20190211003622_2493.JPG,39.61692122970348,FeralCatsAkl_maxim
20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02170277_20190217140304_1578.JPG,14.456469201832732,FeralCatsAkl_maxim
20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230188_20190223061810_2182.JPG,23.476993309192807,FeralCatsAkl_maxim
20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160195_20190216232024_1491.JPG,42.13893876724714,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100069_20190210155648_41.JPG,24.766437549762912,FeralCatsAkl_maxim
20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040055_20190204184611_452.JPG,8.771472410486894,FeralCatsAkl_maxim
20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_02020367_20190202043121_2925.JPG,21.815220461790517,FeralCatsAkl_maxim
20190801_vqQ4_AucklandIsland_B2_2_1_SD117_20190215_02120427_20190212044711_cat_645.JPG,33.13570581073779,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100301_20190210172925_230.JPG,21.681132043547194,FeralCatsAkl_maxim
20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150159_20190215225350_953.JPG,47.046296274360856,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110649_20190211170203_388.JPG,19.977132730827606,FeralCatsAkl_maxim
20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200056_20190220100842_3090.JPG,9.54477054779474,FeralCatsAkl_maxim
20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040051_20190204184605_448.JPG,23.15578928816396,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110716_20190211171647_2630.JPG,26.817334034575737,FeralCatsAkl_maxim
20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160024_20190216185709_1270.JPG,20.82590215619686,FeralCatsAkl_maxim
20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300217_20190130064420_2884.JPG,20.938883058282357,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110795_20190211224519_2691.JPG,26.02705920703019,FeralCatsAkl_maxim
20190801_QULX_AucklandIsland__D2_2_N_SD72_20190301_02240625_20190224005609_2316.JPG,28.167425232422687,FeralCatsAkl_maxim
20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02240323_20190224215102_2350.JPG,33.17890457760606,FeralCatsAkl_maxim
20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300269_20190130174640_4056.JPG,22.499917087555872,FeralCatsAkl_maxim
20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230260_20190223062104_2254.JPG,32.17515979470042,FeralCatsAkl_maxim
20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300218_20190130064421_2885.JPG,22.034902452872046,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100249_20190210162432_552.JPG,31.162811328407628,FeralCatsAkl_maxim
20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160243_20190216232414_1542.JPG,47.4913580732094,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100140_20190210160541_112.JPG,41.20512247352403,FeralCatsAkl_maxim
20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_02020366_20190202043117_2924.JPG,28.842684709870895,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110460_20190211054136_587.JPG,30.791389027101644,FeralCatsAkl_maxim
20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300219_20190130064422_2886.JPG,12.987943672574232,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02120884_20190212113131_685.JPG,24.147186356080482,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110613_20190211165822_352.JPG,34.261366026709965,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110401_20190211003935_278.JPG,38.60635519120032,FeralCatsAkl_maxim
20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160139_20190216190350_1385.JPG,15.533057460392087,FeralCatsAkl_maxim
20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200052_20190220100822_3086.JPG,9.122744634577515,FeralCatsAkl_maxim
20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02170280_20190217140334_1581.JPG,9.294189452493782,FeralCatsAkl_maxim
20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200110_20190220101159_3142.JPG,15.427097513068787,FeralCatsAkl_maxim
20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200157_20190220211509_3152.JPG,34.6242614145942,FeralCatsAkl_maxim
20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_02020369_20190202043123_2927.JPG,29.635865903145117,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100187_20190210161751_159.JPG,48.250113168900356,FeralCatsAkl_maxim
20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160343_20190216061113_1135.JPG,30.307232280216766,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110698_20190211171538_2618.JPG,41.42063473825246,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100026_20190210155242_2438.JPG,30.847744513951596,FeralCatsAkl_maxim
20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160219_20190216232246_1518.JPG,39.54263701624117,FeralCatsAkl_maxim
20190801_3vNi_AucklandIsland_B2_5_35_SD47_20190227_02230024_20190223054114_3901.JPG,33.57484561577584,FeralCatsAkl_maxim
20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_02020474_20190202043518_3005.JPG,53.24416239004037,FeralCatsAkl_maxim
20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040068_20190204184628_465.JPG,10.594723845425932,FeralCatsAkl_maxim
20190801_72Fz_AucklandIsland_B2_4_12_SD25_20190222_02190192_20190219070447_1663.JPG,46.96973018055675,FeralCatsAkl_maxim
20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150197_20190215225552_991.JPG,29.840376631822522,FeralCatsAkl_maxim
20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200021_20190220100549_3062.JPG,18.93373213025083,FeralCatsAkl_maxim
20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300063_20190130063511_2774.JPG,33.12176687730377,FeralCatsAkl_maxim
20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200119_20190220101220_4157.JPG,22.362879295195256,FeralCatsAkl_maxim
20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160037_20190216185752_1283.JPG,10.00279461150032,FeralCatsAkl_maxim
20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_02020400_20190202043239_2949.JPG,39.67954563244231,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110650_20190211170204_389.JPG,38.06990525257342,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100065_20190210155644_2447.JPG,27.603485179304442,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110805_20190211224552_2701.JPG,26.336922756396888,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110404_20190211004717_2506.JPG,32.33683486584593,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100362_20190210220239_261.JPG,27.213735033596976,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110726_20190211171759_611.JPG,40.82607886090179,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100056_20190210155537_35.JPG,25.35916004349994,FeralCatsAkl_maxim
20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_02020385_20190202043211_2934.JPG,34.148008036543814,FeralCatsAkl_maxim
20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160300_20190216060704_1092.JPG,28.81794401616534,FeralCatsAkl_maxim
20190801_vqQ4_AucklandIsland_B2_2_1_SD117_20190215_02110406_20190211004039_cat_571.JPG,34.175345607200455,FeralCatsAkl_maxim
20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040042_20190204184549_439.JPG,8.683364744407498,FeralCatsAkl_maxim
20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160416_20190216061527_1208.JPG,26.370806774426768,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100236_20190210162251_208.JPG,21.723653213195092,FeralCatsAkl_maxim
20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02250244_20190225003837_3177.JPG,37.333968602380395,FeralCatsAkl_maxim
20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02250248_20190225003842_3181.JPG,37.98538015472852,FeralCatsAkl_maxim
20190801_4J67_AucklandIsland_B2_1_34_SD84_20190215_02140020_20190214231755_cat_762.JPG,13.39804990338152,FeralCatsAkl_maxim
20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200125_20190220101228_3847.JPG,11.112305059721024,FeralCatsAkl_maxim
20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230162_20190223031022_2158.JPG,26.71708719159355,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100169_20190210161116_141.JPG,32.31793869120574,FeralCatsAkl_maxim
20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200095_20190220101125_3127.JPG,18.222012119735922,FeralCatsAkl_maxim
20190801_4J67_AucklandIsland_B2_1_34_SD84_20190215_02140035_20190214231829_cat_774.JPG,44.12893561625705,FeralCatsAkl_maxim
20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150172_20190215225440_966.JPG,29.036444236175697,FeralCatsAkl_maxim
20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160220_20190216060326_1012.JPG,31.066380854194534,FeralCatsAkl_maxim
20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160468_20190216061838_1260.JPG,25.73483303425914,FeralCatsAkl_maxim
20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02170285_20190217140341_1586.JPG,42.48580289971434,FeralCatsAkl_maxim
20190801_vqQ4_AucklandIsland_B2_2_1_SD117_20190215_02110409_20190211004044_cat_574.JPG,39.083707310575704,FeralCatsAkl_maxim
20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230181_20190223061716_2175.JPG,33.45576442101023,FeralCatsAkl_maxim
20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160251_20190216232442_1550.JPG,48.45813158703342,FeralCatsAkl_maxim
20190801_4J67_AucklandIsland_B2_1_34_SD84_20190215_02140030_20190214231822_cat_772.JPG,25.57829544085061,FeralCatsAkl_maxim
20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150066_20190215224923_860.JPG,29.680504424842724,FeralCatsAkl_maxim
20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200025_20190220100603_4145.JPG,11.893114714141433,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110377_20190211003628_264.JPG,33.99647690848823,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110753_20190211203822_2656.JPG,43.66528802740467,FeralCatsAkl_maxim
20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150183_20190215225522_977.JPG,28.931170009566785,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110564_20190211130234_341.JPG,46.43413190381554,FeralCatsAkl_maxim
20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160044_20190216185827_1290.JPG,26.0957959336491,FeralCatsAkl_maxim
20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150157_20190215225348_951.JPG,26.734144392526417,FeralCatsAkl_maxim
20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200026_20190220100604_4146.JPG,8.68670877694737,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100174_20190210161223_146.JPG,48.21960716158728,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110596_20190211165733_608.JPG,41.02870478984718,FeralCatsAkl_maxim
20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200090_20190220101118_3121.JPG,17.23432606066669,FeralCatsAkl_maxim
20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100331_20190210173333_555.JPG,24.555659152844754,FeralCatsAkl_maxim
