index,prefix,img_name,timestamp,folder_name,label
2766,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300047_20190130063441.JPG,2.01901E+13,20190130,matt
2767,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300048_20190130063442.JPG,2.01901E+13,20190130,matt
2768,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300049_20190130063445.JPG,2.01901E+13,20190130,matt
2769,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300050_20190130063446.JPG,2.01901E+13,20190130,matt
2770,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300051_20190130063446.JPG,2.01901E+13,20190130,matt
2771,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300052_20190130063449.JPG,2.01901E+13,20190130,matt
3987,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300053_20190130063450.JPG,2.01901E+13,20190130,matt
3988,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300054_20190130063451.JPG,2.01901E+13,20190130,matt
3989,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300055_20190130063459.JPG,2.01901E+13,20190130,matt
3990,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300056_20190130063500.JPG,2.01901E+13,20190130,matt
3991,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300057_20190130063501.JPG,2.01901E+13,20190130,matt
3992,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300058_20190130063505.JPG,2.01901E+13,20190130,matt
3993,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300059_20190130063506.JPG,2.01901E+13,20190130,matt
3994,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300060_20190130063507.JPG,2.01901E+13,20190130,matt
2772,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300061_20190130063509.JPG,2.01901E+13,20190130,matt
2773,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300062_20190130063510.JPG,2.01901E+13,20190130,matt
2774,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300063_20190130063511.JPG,2.01901E+13,20190130,matt
2775,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300064_20190130063514.JPG,2.01901E+13,20190130,matt
2776,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300065_20190130063515.JPG,2.01901E+13,20190130,matt
2777,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300066_20190130063516.JPG,2.01901E+13,20190130,matt
2778,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300067_20190130063519.JPG,2.01901E+13,20190130,matt
2779,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300068_20190130063520.JPG,2.01901E+13,20190130,matt
3995,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300069_20190130063521.JPG,2.01901E+13,20190130,matt
3996,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300070_20190130063529.JPG,2.01901E+13,20190130,matt
3997,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300071_20190130063530.JPG,2.01901E+13,20190130,matt
3998,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300072_20190130063531.JPG,2.01901E+13,20190130,matt
2780,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300073_20190130063533.JPG,2.01901E+13,20190130,matt
2781,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300074_20190130063534.JPG,2.01901E+13,20190130,matt
3999,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300075_20190130063535.JPG,2.01901E+13,20190130,matt
4000,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300076_20190130063538.JPG,2.01901E+13,20190130,matt
4001,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300077_20190130063539.JPG,2.01901E+13,20190130,matt
4002,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300078_20190130063540.JPG,2.01901E+13,20190130,matt
4003,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300079_20190130063543.JPG,2.01901E+13,20190130,matt
4004,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300080_20190130063544.JPG,2.01901E+13,20190130,matt
2782,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300081_20190130063545.JPG,2.01901E+13,20190130,matt
4005,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300082_20190130063548.JPG,2.01901E+13,20190130,matt
2783,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300084_20190130063549.JPG,2.01901E+13,20190130,matt
2784,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300083_20190130063549.JPG,2.01901E+13,20190130,matt
2785,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300085_20190130063552.JPG,2.01901E+13,20190130,matt
2786,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300086_20190130063552.JPG,2.01901E+13,20190130,matt
2787,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300087_20190130063553.JPG,2.01901E+13,20190130,matt
4006,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300088_20190130063558.JPG,2.01901E+13,20190130,matt
4007,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300089_20190130063559.JPG,2.01901E+13,20190130,matt
3208,collared-ignore,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300090_20190130063600.JPG,2.01901E+13,20190130,matt
4008,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300091_20190130063649.JPG,2.01901E+13,20190130,matt
4009,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300092_20190130063650.JPG,2.01901E+13,20190130,matt
4010,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300093_20190130063651.JPG,2.01901E+13,20190130,matt
4011,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300094_20190130063656.JPG,2.01901E+13,20190130,matt
4012,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300095_20190130063657.JPG,2.01901E+13,20190130,matt
4013,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300096_20190130063658.JPG,2.01901E+13,20190130,matt
4014,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300097_20190130063707.JPG,2.01901E+13,20190130,matt
2788,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300098_20190130063708.JPG,2.01901E+13,20190130,matt
2789,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300099_20190130063709.JPG,2.01901E+13,20190130,matt
2790,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300100_20190130063722.JPG,2.01901E+13,20190130,matt
2791,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300101_20190130063723.JPG,2.01901E+13,20190130,matt
2792,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300102_20190130063724.JPG,2.01901E+13,20190130,matt
2793,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300103_20190130063738.JPG,2.01901E+13,20190130,matt
2794,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300104_20190130063739.JPG,2.01901E+13,20190130,matt
2795,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300105_20190130063740.JPG,2.01901E+13,20190130,matt
4015,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300106_20190130063750.JPG,2.01901E+13,20190130,matt
4016,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300107_20190130063751.JPG,2.01901E+13,20190130,matt
4017,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300108_20190130063752.JPG,2.01901E+13,20190130,matt
4018,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300109_20190130063803.JPG,2.01901E+13,20190130,matt
4019,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300110_20190130063804.JPG,2.01901E+13,20190130,matt
4020,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300111_20190130063805.JPG,2.01901E+13,20190130,matt
4021,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300112_20190130063818.JPG,2.01901E+13,20190130,matt
4022,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300113_20190130063819.JPG,2.01901E+13,20190130,matt
4023,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300114_20190130063820.JPG,2.01901E+13,20190130,matt
4024,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300115_20190130063829.JPG,2.01901E+13,20190130,matt
2796,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300116_20190130063830.JPG,2.01901E+13,20190130,matt
2797,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300117_20190130063831.JPG,2.01901E+13,20190130,matt
2798,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300118_20190130063834.JPG,2.01901E+13,20190130,matt
2799,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300119_20190130063835.JPG,2.01901E+13,20190130,matt
2800,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300120_20190130063836.JPG,2.01901E+13,20190130,matt
2801,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300121_20190130063838.JPG,2.01901E+13,20190130,matt
2802,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300122_20190130063839.JPG,2.01901E+13,20190130,matt
2803,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300123_20190130063840.JPG,2.01901E+13,20190130,matt
2804,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300124_20190130063844.JPG,2.01901E+13,20190130,matt
2805,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300125_20190130063845.JPG,2.01901E+13,20190130,matt
2806,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300126_20190130063846.JPG,2.01901E+13,20190130,matt
2807,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300127_20190130063850.JPG,2.01901E+13,20190130,matt
2808,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300128_20190130063851.JPG,2.01901E+13,20190130,matt
2809,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300129_20190130063852.JPG,2.01901E+13,20190130,matt
2810,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300130_20190130063854.JPG,2.01901E+13,20190130,matt
2811,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300131_20190130063855.JPG,2.01901E+13,20190130,matt
2812,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300132_20190130063856.JPG,2.01901E+13,20190130,matt
2813,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300133_20190130063914.JPG,2.01901E+13,20190130,matt
2814,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300134_20190130063915.JPG,2.01901E+13,20190130,matt
2815,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300135_20190130063916.JPG,2.01901E+13,20190130,matt
2816,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300136_20190130063953.JPG,2.01901E+13,20190130,matt
2817,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300137_20190130063954.JPG,2.01901E+13,20190130,matt
2818,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300138_20190130063955.JPG,2.01901E+13,20190130,matt
4025,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300139_20190130064007.JPG,2.01901E+13,20190130,matt
4026,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300140_20190130064008.JPG,2.01901E+13,20190130,matt
4027,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300141_20190130064009.JPG,2.01901E+13,20190130,matt
4028,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300142_20190130064025.JPG,2.01901E+13,20190130,matt
4029,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300143_20190130064026.JPG,2.01901E+13,20190130,matt
2819,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300144_20190130064027.JPG,2.01901E+13,20190130,matt
2820,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300145_20190130064029.JPG,2.01901E+13,20190130,matt
4030,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300146_20190130064030.JPG,2.01901E+13,20190130,matt
4031,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300147_20190130064031.JPG,2.01901E+13,20190130,matt
4032,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300148_20190130064034.JPG,2.01901E+13,20190130,matt
2821,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300149_20190130064035.JPG,2.01901E+13,20190130,matt
2822,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300150_20190130064036.JPG,2.01901E+13,20190130,matt
2823,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300151_20190130064038.JPG,2.01901E+13,20190130,matt
2824,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300152_20190130064039.JPG,2.01901E+13,20190130,matt
2825,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300153_20190130064040.JPG,2.01901E+13,20190130,matt
2826,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300154_20190130064052.JPG,2.01901E+13,20190130,matt
2827,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300155_20190130064053.JPG,2.01901E+13,20190130,matt
2828,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300156_20190130064054.JPG,2.01901E+13,20190130,matt
2829,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300157_20190130064056.JPG,2.01901E+13,20190130,matt
2830,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300158_20190130064057.JPG,2.01901E+13,20190130,matt
2831,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300159_20190130064058.JPG,2.01901E+13,20190130,matt
2832,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300160_20190130064107.JPG,2.01901E+13,20190130,matt
2833,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300161_20190130064108.JPG,2.01901E+13,20190130,matt
2834,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300162_20190130064109.JPG,2.01901E+13,20190130,matt
2835,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300163_20190130064116.JPG,2.01901E+13,20190130,matt
2836,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300164_20190130064117.JPG,2.01901E+13,20190130,matt
2837,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300165_20190130064118.JPG,2.01901E+13,20190130,matt
2838,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300166_20190130064124.JPG,2.01901E+13,20190130,matt
2839,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300167_20190130064125.JPG,2.01901E+13,20190130,matt
2840,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300168_20190130064125.JPG,2.01901E+13,20190130,matt
2841,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300169_20190130064128.JPG,2.01901E+13,20190130,matt
2842,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300170_20190130064129.JPG,2.01901E+13,20190130,matt
2843,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300171_20190130064130.JPG,2.01901E+13,20190130,matt
2844,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300172_20190130064132.JPG,2.01901E+13,20190130,matt
2845,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300173_20190130064133.JPG,2.01901E+13,20190130,matt
4033,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300174_20190130064134.JPG,2.01901E+13,20190130,matt
2846,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300175_20190130064141.JPG,2.01901E+13,20190130,matt
2847,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300176_20190130064142.JPG,2.01901E+13,20190130,matt
2848,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300177_20190130064143.JPG,2.01901E+13,20190130,matt
2849,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300178_20190130064147.JPG,2.01901E+13,20190130,matt
2850,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300179_20190130064148.JPG,2.01901E+13,20190130,matt
2851,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300180_20190130064149.JPG,2.01901E+13,20190130,matt
4034,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300181_20190130064156.JPG,2.01901E+13,20190130,matt
4035,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300182_20190130064157.JPG,2.01901E+13,20190130,matt
4036,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300183_20190130064158.JPG,2.01901E+13,20190130,matt
4037,collared-interact,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300184_20190130064201.JPG,2.01901E+13,20190130,matt
2852,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300185_20190130064202.JPG,2.01901E+13,20190130,matt
2853,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300186_20190130064203.JPG,2.01901E+13,20190130,matt
2854,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300187_20190130064209.JPG,2.01901E+13,20190130,matt
2855,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300188_20190130064210.JPG,2.01901E+13,20190130,matt
2856,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300189_20190130064211.JPG,2.01901E+13,20190130,matt
2857,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300190_20190130064216.JPG,2.01901E+13,20190130,matt
2858,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300191_20190130064217.JPG,2.01901E+13,20190130,matt
2859,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300192_20190130064218.JPG,2.01901E+13,20190130,matt
2860,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300193_20190130064225.JPG,2.01901E+13,20190130,matt
2861,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300194_20190130064226.JPG,2.01901E+13,20190130,matt
2862,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300195_20190130064227.JPG,2.01901E+13,20190130,matt
2863,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300196_20190130064300.JPG,2.01901E+13,20190130,matt
2864,collared-eat,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300197_20190130064301.JPG,2.01901E+13,20190130,matt
